year,movies_name,total_gross,opening_week,opening_date,opening_date_url
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Mona Lisa Smile,"$63,860,942 ","$11,528,498 ",19-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Shanghai Knights,"$60,476,872 ","$19,603,630 ",7-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-02-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Bad Santa,"$60,060,328 ","$12,292,952 ",26-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-11-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Love Actually,"$59,696,144 ","$6,886,080 ",7-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-11-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Gothika,"$59,694,580 ","$19,288,438 ",21-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-11-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Open Range,"$58,331,254 ","$14,047,781 ",15-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-08-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Once Upon a Time in Mexico,"$56,359,780 ","$23,424,118 ",12-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-09-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Just Married,"$56,127,162 ","$17,548,993 ",10-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-01-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Paycheck,"$53,790,451 ","$13,462,374 ",25-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Recruit,"$52,802,140 ","$16,302,063 ",31-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-01-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Radio,"$52,333,738 ","$13,303,724 ",24-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Identity,"$52,159,536 ","$16,225,263 ",25-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-04-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Underworld,"$51,970,690 ","$21,753,759 ",19-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-09-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Runaway Jury,"$49,443,628 ","$11,836,705 ",17-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Peter Pan,"$48,462,608 ","$11,139,495 ",25-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Agent Cody Banks,"$47,938,330 ","$14,064,317 ",14-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-03-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Jungle Book 2,"$47,901,582 ","$11,441,733 ",14-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-02-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Rundown,"$47,726,342 ","$18,553,765 ",26-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-09-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Final Destination 2,"$46,961,214 ","$16,017,141 ",31-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-01-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Phone Booth,"$46,566,212 ","$15,021,088 ",4-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-04-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,28 Days Later,"$45,064,915 ","$10,061,858 ",27-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-06-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Lost in Translation,"$44,585,453 ","$925,087 ",12-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-09-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Tears of the Sun,"$43,734,876 ","$17,057,213 ",7-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-03-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Under the Tuscan Sun,"$43,610,723 ","$9,751,425 ",26-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-09-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Lizzie McGuire Movie,"$42,734,455 ","$17,338,755 ",2-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-05-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Secondhand Lions,"$42,070,939 ","$12,139,832 ",19-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-09-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Out of Time,"$41,088,845 ","$16,185,316 ",3-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-03&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Rugrats Go Wild,"$39,402,572 ","$11,556,869 ",13-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-06-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Head of State,"$38,125,247 ","$13,503,484 ",28-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-03-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Good Boy!,"$37,667,746 ","$13,107,022 ",10-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Uptown Girls,"$37,182,494 ","$11,277,367 ",15-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-08-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Matchstick Men,"$36,906,460 ","$13,087,307 ",12-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-09-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,National Security,"$36,381,186 ","$14,369,694 ",17-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-01-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,What a Girl Wants,"$36,105,433 ","$11,434,964 ",4-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-04-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Jeepers Creepers 2,"$35,667,218 ","$15,269,324 ",29-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-08-29&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Intolerable Cruelty,"$35,327,628 ","$12,525,075 ",10-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Cradle 2 the Grave,"$34,712,347 ","$16,521,468 ",28-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-02-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Monster,"$34,469,210 ","$86,831 ",24-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Malibu's Most Wanted,"$34,432,201 ","$12,618,159 ",18-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-04-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Hunted,"$34,244,097 ","$13,482,638 ",14-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-03-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Stuck on You,"$33,832,741 ","$9,411,055 ",12-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Dreamcatcher,"$33,715,436 ","$15,027,423 ",21-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-03-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Darkness Falls,"$32,551,396 ","$12,024,917 ",24-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-01-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Bend It Like Beckham,"$32,543,449 ","$161,528 ",12-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-03-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Core,"$31,186,896 ","$12,053,131 ",28-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-03-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Calendar Girls,"$31,041,759 ","$151,393 ",19-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Hollywood Homicide,"$30,940,691 ","$11,112,632 ",13-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-06-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Honey,"$30,308,417 ","$12,856,040 ",5-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Fighting Temptations,"$30,250,745 ","$11,758,372 ",19-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-09-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Johnny English,"$28,082,366 ","$9,134,085 ",18-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Missing,"$27,011,180 ","$10,833,633 ",26-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-11-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Basic,"$26,793,311 ","$11,511,960 ",28-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-03-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,A Man Apart,"$26,736,098 ","$11,019,224 ",4-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-04-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Sinbad: Legend of the Seven Seas,"$26,483,452 ","$6,874,477 ",2-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Dumb and Dumberer: When Harry Met Lloyd,"$26,276,465 ","$10,845,064 ",13-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-06-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Shrek 2,"$441,226,247 ","$108,037,878 ",19-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-05-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Spider-Man 2,"$373,585,825 ","$88,156,227 ",30-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-06-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Passion of the Christ,"$370,274,604 ","$83,848,082 ",25-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-02-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Meet the Fockers,"$279,261,160 ","$46,120,980 ",22-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-12-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Incredibles,"$261,441,092 ","$70,467,623 ",5-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-11-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Harry Potter and the Prisoner of Azkaban,"$249,541,069 ","$93,687,367 ",4-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-06-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Day After Tomorrow,"$186,740,799 ","$68,743,584 ",28-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-05-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Bourne Supremacy,"$176,241,941 ","$52,521,865 ",23-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-07-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,National Treasure,"$173,008,894 ","$35,142,554 ",19-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-11-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Polar Express,"$162,775,358 ","$23,323,463 ",10-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-11-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Shark Tale,"$160,861,908 ","$47,604,606 ",1-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-10-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,"I, Robot","$144,801,023 ","$52,179,887 ",16-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-07-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Troy,"$133,378,256 ","$46,865,412 ",14-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-05-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Ocean's Twelve,"$125,544,280 ","$39,153,380 ",10-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-12-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,50 First Dates,"$120,908,074 ","$39,852,237 ",13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Van Helsing,"$120,177,084 ","$51,748,040 ",7-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-05-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Fahrenheit 9/11,"$119,194,771 ","$23,920,637 ",23-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-06-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Lemony Snicket's A Series of Unfortunate Events,"$118,634,549 ","$30,061,756 ",17-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-12-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,DodgeBall: A True Underdog Story,"$114,326,736 ","$30,070,196 ",18-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-06-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Village,"$114,197,520 ","$50,746,142 ",30-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-07-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Grudge,"$110,359,362 ","$39,128,715 ",22-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-10-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Aviator,"$102,610,330 ","$858,021 ",17-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-12-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Collateral,"$101,005,703 ","$24,701,458 ",6-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-08-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Million Dollar Baby,"$100,492,203 ","$179,953 ",15-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-12-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Princess Diaries 2: Royal Engagement,"$95,170,481 ","$22,956,453 ",11-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-08-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Starsky and Hutch,"$88,237,754 ","$28,103,367 ",5-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-03-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Along Came Polly,"$88,097,164 ","$27,721,185 ",16-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-01-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Mean Girls,"$86,058,055 ","$24,432,195 ",30-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-04-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The SpongeBob SquarePants Movie,"$85,417,988 ","$32,018,216 ",19-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-11-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Anchorman: The Legend of Ron Burgundy,"$85,288,303 ","$28,416,365 ",9-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-07-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Scooby-Doo 2: Monsters Unleashed,"$84,216,833 ","$29,438,331 ",26-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-03-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Notebook,"$81,001,787 ","$13,464,745 ",25-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-06-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Alien Vs. Predator,"$80,282,231 ","$38,291,056 ",13-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-08-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Man on Fire,"$77,911,774 ","$22,751,490 ",21-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-04-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,The Terminal,"$77,872,883 ","$19,053,199 ",18-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-06-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Garfield: The Movie,"$75,369,589 ","$21,727,611 ",11-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-06-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Ray,"$75,331,600 ","$20,039,730 ",29-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-10-29&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Ladder 49,"$74,541,707 ","$22,088,204 ",1-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-10-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Christmas with the Kranks,"$73,780,539 ","$21,570,867 ",24-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-11-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,Sideways,"$71,503,593 ","$207,042 ",22-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-10-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2004&p=.htm,White Chicks,"$70,831,760 ","$19,676,748 ",23-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2004-06-23&p=.htm
